District;Municipality;parish;DistrictCode;MunicipalityCode;parishCode_1
SETUBAL         ;Almada                     ;COSTA DA CAPARICA             ;15;1503;2150
SETUBAL         ;Almada                     ;UF ALMADA PIED PRAGAL CACILHAS;15;1503;2151
SETUBAL         ;Almada                     ;UF CAPARICA E TRAFARIA        ;15;1503;2152
SETUBAL         ;Almada                     ;UF CHARNECA CAPARICA SOBREDA  ;15;1503;2153
SETUBAL         ;Almada                     ;UF LARANJEIRO E FEIJO         ;15;1503;2154
SETUBAL         ;Barreiro                   ;SANTO ANTONIO DA CHARNECA     ;15;1504;2155
SETUBAL         ;Barreiro                   ;UF BARREIRO E LAVRADIO        ;15;1504;2156
SETUBAL         ;Barreiro                   ;UF PALHAIS E COINA            ;15;1504;2157
SETUBAL         ;Barreiro                   ;UF SEIXALINHO S ANDRE VERDEANA;15;1504;2158
SETUBAL         ;Grândola                   ;AZINHEIRA BARROS MAMEDE SADAO ;15;1505;2159
SETUBAL         ;Grândola                   ;CARVALHAL                     ;15;1505;2160
SETUBAL         ;Grândola                   ;MELIDES                       ;15;1505;2161
SETUBAL         ;Grândola                   ;UF GRANDOLA S MARGARIDA SERRA ;15;1505;2162
SETUBAL         ;Moita                      ;ALHOS VEDROS                  ;15;1506;2163
SETUBAL         ;Moita                      ;MOITA                         ;15;1506;2164
SETUBAL         ;Moita                      ;UF B BANHEIRA E VALE AMOREIRA ;15;1506;2165
SETUBAL         ;Moita                      ;UF GAIO-ROSARIO SARILHOS PEQ  ;15;1506;2166
SETUBAL         ;Montijo                    ;CANHA                         ;15;1507;2167
SETUBAL         ;Montijo                    ;SARILHOS GRANDES              ;15;1507;2168
SETUBAL         ;Montijo                    ;UF ATALAIA ALTO ESTANQ-JARDIA ;15;1507;2169
SETUBAL         ;Montijo                    ;UF MONTIJO E AFONSOEIRO       ;15;1507;2170
SETUBAL         ;Montijo                    ;UF PEGOES                     ;15;1507;2171
SETUBAL         ;Palmela                    ;PALMELA                       ;15;1508;2172
SETUBAL         ;Palmela                    ;PINHAL NOVO                   ;15;1508;2173
SETUBAL         ;Palmela                    ;QUINTA DO ANJO                ;15;1508;2174
SETUBAL         ;Palmela                    ;UF POCEIRAO E MARATECA        ;15;1508;2175
SETUBAL         ;Santiago do Cacém          ;ABELA                         ;15;1509;2176
SETUBAL         ;Santiago do Cacém          ;ALVALADE                      ;15;1509;2177
SETUBAL         ;Santiago do Cacém          ;CERCAL                        ;15;1509;2178
SETUBAL         ;Santiago do Cacém          ;ERMIDAS-SADO                  ;15;1509;2179
SETUBAL         ;Santiago do Cacém          ;SANTO ANDRE                   ;15;1509;2180
SETUBAL         ;Santiago do Cacém          ;SAO FRANCISCO DA SERRA        ;15;1509;2181
SETUBAL         ;Santiago do Cacém          ;UF S DOMINGOS E VALE DE AGUA  ;15;1509;2182
SETUBAL         ;Santiago do Cacém          ;UF STG CACEM S CRUZ S B SERRA ;15;1509;2183
SETUBAL         ;Seixal                     ;AMORA                         ;15;1510;2184
SETUBAL         ;Seixal                     ;CORROIOS                      ;15;1510;2185
SETUBAL         ;Seixal                     ;FERNAO FERRO                  ;15;1510;2186
SETUBAL         ;Seixal                     ;UF SEIXAL ARRENTELA PAIO PIRES;15;1510;2187
SETUBAL         ;Sesimbra                   ;QUINTA DO CONDE               ;15;1511;2188
SETUBAL         ;Sesimbra                   ;SESIMBRA (CASTELO)            ;15;1511;2189
SETUBAL         ;Sesimbra                   ;SESIMBRA (SANTIAGO)           ;15;1511;2190
SETUBAL         ;Setúbal                    ;GAMBIA-PONTES-ALTO DA GUERRA  ;15;1512;2191
SETUBAL         ;Setúbal                    ;SADO                          ;15;1512;2192
SETUBAL         ;Setúbal                    ;SETUBAL (SAO SEBASTIAO)       ;15;1512;2193
SETUBAL         ;Setúbal                    ;UF AZEITAO                    ;15;1512;2194
SETUBAL         ;Setúbal                    ;UF SETUBAL                    ;15;1512;2195
SETUBAL         ;Sines                      ;PORTO COVO                    ;15;1513;2196
SETUBAL         ;Sines                      ;SINES                         ;15;1513;2197
VIANA DO CASTELO;Arcos de Valdevez          ;ABOIM DAS CHOCAS              ;16;1601;2198
VIANA DO CASTELO;Arcos de Valdevez          ;AGUIA                         ;16;1601;2199
VIANA DO CASTELO;Arcos de Valdevez          ;AZERE                         ;16;1601;2200
VIANA DO CASTELO;Arcos de Valdevez          ;CABANA MAIOR                  ;16;1601;2201
VIANA DO CASTELO;Arcos de Valdevez          ;CABREIRO                      ;16;1601;2202
VIANA DO CASTELO;Arcos de Valdevez          ;CENDUFE                       ;16;1601;2203
VIANA DO CASTELO;Arcos de Valdevez          ;COUTO                         ;16;1601;2204
VIANA DO CASTELO;Arcos de Valdevez          ;GAVIEIRA                      ;16;1601;2205
VIANA DO CASTELO;Arcos de Valdevez          ;GONDORIZ                      ;16;1601;2206
VIANA DO CASTELO;Arcos de Valdevez          ;JOLDA (SAO PAIO)              ;16;1601;2207
VIANA DO CASTELO;Arcos de Valdevez          ;MIRANDA                       ;16;1601;2208
VIANA DO CASTELO;Arcos de Valdevez          ;MONTE REDONDO                 ;16;1601;2209
VIANA DO CASTELO;Arcos de Valdevez          ;OLIVEIRA                      ;16;1601;2210
VIANA DO CASTELO;Arcos de Valdevez          ;PACO                          ;16;1601;2211
VIANA DO CASTELO;Arcos de Valdevez          ;PADROSO                       ;16;1601;2212
VIANA DO CASTELO;Arcos de Valdevez          ;PROZELO                       ;16;1601;2213
VIANA DO CASTELO;Arcos de Valdevez          ;RIO DE MOINHOS                ;16;1601;2214
VIANA DO CASTELO;Arcos de Valdevez          ;RIO FRIO                      ;16;1601;2215
VIANA DO CASTELO;Arcos de Valdevez          ;SABADIM                       ;16;1601;2216
VIANA DO CASTELO;Arcos de Valdevez          ;SENHAREI                      ;16;1601;2217
VIANA DO CASTELO;Arcos de Valdevez          ;SISTELO                       ;16;1601;2218
VIANA DO CASTELO;Arcos de Valdevez          ;SOAJO                         ;16;1601;2219
VIANA DO CASTELO;Arcos de Valdevez          ;UF ALVORA E LOUREDA           ;16;1601;2220
VIANA DO CASTELO;Arcos de Valdevez          ;UF ARCO VALDEVEZ FONCHE PARADA;16;1601;2221
VIANA DO CASTELO;Arcos de Valdevez          ;UF ARCOS VALDEVEZ E GIELA     ;16;1601;2222
VIANA DO CASTELO;Arcos de Valdevez          ;UF EIRAS E MEI                ;16;1601;2223
VIANA DO CASTELO;Arcos de Valdevez          ;UF GRADE E CARRALCOVA         ;16;1601;2224
VIANA DO CASTELO;Arcos de Valdevez          ;UF GUILHADESES E SANTAR       ;16;1601;2225
VIANA DO CASTELO;Arcos de Valdevez          ;UF JOLDA (MADALENA) RIO CABRAO;16;1601;2226
VIANA DO CASTELO;Arcos de Valdevez          ;UF PADREIRO                   ;16;1601;2227
VIANA DO CASTELO;Arcos de Valdevez          ;UF PORTELA E EXTREMO          ;16;1601;2228
VIANA DO CASTELO;Arcos de Valdevez          ;UF SAO JORGE E ERMELO         ;16;1601;2229
VIANA DO CASTELO;Arcos de Valdevez          ;UF SOUTO E TABACO             ;16;1601;2230
VIANA DO CASTELO;Arcos de Valdevez          ;UF TAVORA                     ;16;1601;2231
VIANA DO CASTELO;Arcos de Valdevez          ;UF VILELA S COSME S DAMIAO SA ;16;1601;2232
VIANA DO CASTELO;Arcos de Valdevez          ;VALE                          ;16;1601;2233
VIANA DO CASTELO;Caminha                    ;ANCORA                        ;16;1602;2234
VIANA DO CASTELO;Caminha                    ;ARGELA                        ;16;1602;2235
VIANA DO CASTELO;Caminha                    ;DEM                           ;16;1602;2236
VIANA DO CASTELO;Caminha                    ;LANHELAS                      ;16;1602;2237
VIANA DO CASTELO;Caminha                    ;RIBA DE ANCORA                ;16;1602;2238
VIANA DO CASTELO;Caminha                    ;SEIXAS                        ;16;1602;2239
VIANA DO CASTELO;Caminha                    ;UF ARGA (BAIXO CIMA SAO JOAO) ;16;1602;2240
VIANA DO CASTELO;Caminha                    ;UF CAMINHA (MATRIZ) VILARELHO ;16;1602;2241
VIANA DO CASTELO;Caminha                    ;UF GONDAR E ORBACEM           ;16;1602;2242
VIANA DO CASTELO;Caminha                    ;UF MOLEDO E CRISTELO          ;16;1602;2243
VIANA DO CASTELO;Caminha                    ;UF VENADE E AZEVEDO           ;16;1602;2244
VIANA DO CASTELO;Caminha                    ;VILA PRAIA DE ANCORA          ;16;1602;2245
VIANA DO CASTELO;Caminha                    ;VILAR DE MOUROS               ;16;1602;2246
VIANA DO CASTELO;Caminha                    ;VILE                          ;16;1602;2247
VIANA DO CASTELO;Melgaço                    ;ALVAREDO                      ;16;1603;2248
VIANA DO CASTELO;Melgaço                    ;COUSSO                        ;16;1603;2249
VIANA DO CASTELO;Melgaço                    ;CRISTOVAL                     ;16;1603;2250
VIANA DO CASTELO;Melgaço                    ;FIAES                         ;16;1603;2251
VIANA DO CASTELO;Melgaço                    ;GAVE                          ;16;1603;2252
VIANA DO CASTELO;Melgaço                    ;PADERNE                       ;16;1603;2253
VIANA DO CASTELO;Melgaço                    ;PENSO                         ;16;1603;2254
VIANA DO CASTELO;Melgaço                    ;SAO PAIO                      ;16;1603;2255
VIANA DO CASTELO;Melgaço                    ;UF C LABOREIRO E LAMAS MOURO  ;16;1603;2256
VIANA DO CASTELO;Melgaço                    ;UF CHAVIAES E PACOS           ;16;1603;2257
VIANA DO CASTELO;Melgaço                    ;UF PARADA DO MONTE E CUBALHAO ;16;1603;2258
VIANA DO CASTELO;Melgaço                    ;UF PRADO E REMOAES            ;16;1603;2259
VIANA DO CASTELO;Melgaço                    ;UF VILA E ROUSSAS             ;16;1603;2260
VIANA DO CASTELO;Monção                     ;ABEDIM                        ;16;1604;2261
VIANA DO CASTELO;Monção                     ;BARBEITA                      ;16;1604;2262
VIANA DO CASTELO;Monção                     ;BARROCAS E TAIAS              ;16;1604;2263
VIANA DO CASTELO;Monção                     ;BELA                          ;16;1604;2264
VIANA DO CASTELO;Monção                     ;CAMBESES                      ;16;1604;2265
VIANA DO CASTELO;Monção                     ;LARA                          ;16;1604;2266
VIANA DO CASTELO;Monção                     ;LONGOS VALES                  ;16;1604;2267
VIANA DO CASTELO;Monção                     ;MERUFE                        ;16;1604;2268
VIANA DO CASTELO;Monção                     ;MOREIRA                       ;16;1604;2269
VIANA DO CASTELO;Monção                     ;PIAS                          ;16;1604;2270
VIANA DO CASTELO;Monção                     ;PINHEIROS                     ;16;1604;2271
VIANA DO CASTELO;Monção                     ;PODAME                        ;16;1604;2272
VIANA DO CASTELO;Monção                     ;PORTELA                       ;16;1604;2273
VIANA DO CASTELO;Monção                     ;RIBA DE MOURO                 ;16;1604;2274
VIANA DO CASTELO;Monção                     ;SEGUDE                        ;16;1604;2275
VIANA DO CASTELO;Monção                     ;TANGIL                        ;16;1604;2276
VIANA DO CASTELO;Monção                     ;TRUTE                         ;16;1604;2277
VIANA DO CASTELO;Monção                     ;UF ANHOES E LUZIO             ;16;1604;2278
VIANA DO CASTELO;Monção                     ;UF CEIVAES E BADIM            ;16;1604;2279
VIANA DO CASTELO;Monção                     ;UF MAZEDO E CORTES            ;16;1604;2280
VIANA DO CASTELO;Monção                     ;UF MESSEGAES VALADARES E SA   ;16;1604;2281
VIANA DO CASTELO;Monção                     ;UF MONCAO E TROVISCOSO        ;16;1604;2282
VIANA DO CASTELO;Monção                     ;UF SAGO LORDELO E PARADA      ;16;1604;2283
VIANA DO CASTELO;Monção                     ;UF TROPORIZ E LAPELA          ;16;1604;2284
VIANA DO CASTELO;Paredes de Coura           ;AGUALONGA                     ;16;1605;2285
VIANA DO CASTELO;Paredes de Coura           ;CASTANHEIRA                   ;16;1605;2286
VIANA DO CASTELO;Paredes de Coura           ;COURA                         ;16;1605;2287
VIANA DO CASTELO;Paredes de Coura           ;CUNHA                         ;16;1605;2288
VIANA DO CASTELO;Paredes de Coura           ;INFESTA                       ;16;1605;2289
VIANA DO CASTELO;Paredes de Coura           ;MOZELOS                       ;16;1605;2290
VIANA DO CASTELO;Paredes de Coura           ;PADORNELO                     ;16;1605;2291
VIANA DO CASTELO;Paredes de Coura           ;PARADA                        ;16;1605;2292
VIANA DO CASTELO;Paredes de Coura           ;ROMARIGAES                    ;16;1605;2293
VIANA DO CASTELO;Paredes de Coura           ;RUBIAES                       ;16;1605;2294
VIANA DO CASTELO;Paredes de Coura           ;UF BICO E CRISTELO            ;16;1605;2295
VIANA DO CASTELO;Paredes de Coura           ;UF COSSOURADO E LINHARES      ;16;1605;2296
VIANA DO CASTELO;Paredes de Coura           ;UF FORMARIZ E FERREIRA        ;16;1605;2297
VIANA DO CASTELO;Paredes de Coura           ;UF INSALDE E PORREIRAS        ;16;1605;2298
VIANA DO CASTELO;Paredes de Coura           ;UF PAREDES DE COURA E RESENDE ;16;1605;2299
VIANA DO CASTELO;Paredes de Coura           ;VASCOES                       ;16;1605;2300
VIANA DO CASTELO;Ponte da Barca             ;AZIAS                         ;16;1606;2301
VIANA DO CASTELO;Ponte da Barca             ;BOIVAES                       ;16;1606;2302
VIANA DO CASTELO;Ponte da Barca             ;BRAVAES                       ;16;1606;2303
VIANA DO CASTELO;Ponte da Barca             ;BRITELO                       ;16;1606;2304
VIANA DO CASTELO;Ponte da Barca             ;CUIDE DE VILA VERDE           ;16;1606;2305
VIANA DO CASTELO;Ponte da Barca             ;LAVRADAS                      ;16;1606;2306
VIANA DO CASTELO;Ponte da Barca             ;LINDOSO                       ;16;1606;2307
VIANA DO CASTELO;Ponte da Barca             ;NOGUEIRA                      ;16;1606;2308
VIANA DO CASTELO;Ponte da Barca             ;OLEIROS                       ;16;1606;2309
VIANA DO CASTELO;Ponte da Barca             ;SAMPRIZ                       ;16;1606;2310
VIANA DO CASTELO;Ponte da Barca             ;UF AMBOS-OS-RIOS ERMIDA GERMIL;16;1606;2311
VIANA DO CASTELO;Ponte da Barca             ;UF CRASTO RUIVOS E GROVELAS   ;16;1606;2312
VIANA DO CASTELO;Ponte da Barca             ;UF P BARCA MUIA P V MAGALHAES ;16;1606;2313
VIANA DO CASTELO;Ponte da Barca             ;UF TOUVEDO                    ;16;1606;2314
VIANA DO CASTELO;Ponte da Barca             ;UF VILA CHA                   ;16;1606;2315
VIANA DO CASTELO;Ponte da Barca             ;VADE (SAO PEDRO)              ;16;1606;2316
VIANA DO CASTELO;Ponte da Barca             ;VADE (SAO TOME)               ;16;1606;2317
VIANA DO CASTELO;Ponte de Lima              ;ANAIS                         ;16;1607;2318
VIANA DO CASTELO;Ponte de Lima              ;ARCA E PONTE DE LIMA          ;16;1607;2319
VIANA DO CASTELO;Ponte de Lima              ;ARCOZELO                      ;16;1607;2320
VIANA DO CASTELO;Ponte de Lima              ;ARDEGAO FREIXO E MATO         ;16;1607;2321
VIANA DO CASTELO;Ponte de Lima              ;ASSOC FREGUESIAS VALE DO NEIVA;16;1607;2322
VIANA DO CASTELO;Ponte de Lima              ;BARRIO E CEPOES               ;16;1607;2323
VIANA DO CASTELO;Ponte de Lima              ;BEIRAL DO LIMA                ;16;1607;2324
VIANA DO CASTELO;Ponte de Lima              ;BERTIANDOS                    ;16;1607;2325
VIANA DO CASTELO;Ponte de Lima              ;BOALHOSA                      ;16;1607;2326
VIANA DO CASTELO;Ponte de Lima              ;BRANDARA                      ;16;1607;2327
VIANA DO CASTELO;Ponte de Lima              ;CABACOS E FOJO LOBAL          ;16;1607;2328
VIANA DO CASTELO;Ponte de Lima              ;CABRACAO E MOREIRA DO LIMA    ;16;1607;2329
VIANA DO CASTELO;Ponte de Lima              ;CALHEIROS                     ;16;1607;2330
VIANA DO CASTELO;Ponte de Lima              ;CALVELO                       ;16;1607;2331
VIANA DO CASTELO;Ponte de Lima              ;CORRELHA                      ;16;1607;2332
VIANA DO CASTELO;Ponte de Lima              ;ESTORAOS                      ;16;1607;2333
VIANA DO CASTELO;Ponte de Lima              ;FACHA                         ;16;1607;2334
VIANA DO CASTELO;Ponte de Lima              ;FEITOSA                       ;16;1607;2335
VIANA DO CASTELO;Ponte de Lima              ;FONTAO                        ;16;1607;2336
VIANA DO CASTELO;Ponte de Lima              ;FORNELOS E QUEIJADA           ;16;1607;2337
VIANA DO CASTELO;Ponte de Lima              ;FRIASTELAS                    ;16;1607;2338
VIANA DO CASTELO;Ponte de Lima              ;GANDRA                        ;16;1607;2339
VIANA DO CASTELO;Ponte de Lima              ;GEMIEIRA                      ;16;1607;2340
VIANA DO CASTELO;Ponte de Lima              ;GONDUFE                       ;16;1607;2341
VIANA DO CASTELO;Ponte de Lima              ;LABRUJA                       ;16;1607;2342
VIANA DO CASTELO;Ponte de Lima              ;LABRUJO RENDUFE VILAR MONTE   ;16;1607;2343
VIANA DO CASTELO;Ponte de Lima              ;NAVIO E VITORINO DOS PIAES    ;16;1607;2344
VIANA DO CASTELO;Ponte de Lima              ;POIARES                       ;16;1607;2345
VIANA DO CASTELO;Ponte de Lima              ;REBORDOES (SANTA MARIA)       ;16;1607;2346
VIANA DO CASTELO;Ponte de Lima              ;REBORDOES (SOUTO)             ;16;1607;2347
VIANA DO CASTELO;Ponte de Lima              ;REFOIOS DO LIMA               ;16;1607;2348
VIANA DO CASTELO;Ponte de Lima              ;RIBEIRA                       ;16;1607;2349
VIANA DO CASTELO;Ponte de Lima              ;SA                            ;16;1607;2350
VIANA DO CASTELO;Ponte de Lima              ;SANTA COMBA                   ;16;1607;2351
VIANA DO CASTELO;Ponte de Lima              ;SANTA CRUZ DO LIMA            ;16;1607;2352
VIANA DO CASTELO;Ponte de Lima              ;SAO PEDRO D'ARCOS             ;16;1607;2353
VIANA DO CASTELO;Ponte de Lima              ;SEARA                         ;16;1607;2354
VIANA DO CASTELO;Ponte de Lima              ;SERDEDELO                     ;16;1607;2355
VIANA DO CASTELO;Ponte de Lima              ;VITORINO DAS DONAS            ;16;1607;2356
VIANA DO CASTELO;Valença                    ;BOIVAO                        ;16;1608;2357
VIANA DO CASTELO;Valença                    ;CERDAL                        ;16;1608;2358
VIANA DO CASTELO;Valença                    ;FONTOURA                      ;16;1608;2359
VIANA DO CASTELO;Valença                    ;FRIESTAS                      ;16;1608;2360
VIANA DO CASTELO;Valença                    ;GANFEI                        ;16;1608;2361
VIANA DO CASTELO;Valença                    ;SAO PEDRO DA TORRE            ;16;1608;2362
VIANA DO CASTELO;Valença                    ;UF GANDRA E TAIAO             ;16;1608;2363
VIANA DO CASTELO;Valença                    ;UF GONDOMIL E SANFINS         ;16;1608;2364
VIANA DO CASTELO;Valença                    ;UF SAO JULIAO E SILVA         ;16;1608;2365
VIANA DO CASTELO;Valença                    ;UF VALENCA CRISTELO COVO ARAO ;16;1608;2366
VIANA DO CASTELO;Valença                    ;VERDOEJO                      ;16;1608;2367
VIANA DO CASTELO;Viana do Castelo           ;AFIFE                         ;16;1609;2368
VIANA DO CASTELO;Viana do Castelo           ;ALVARAES                      ;16;1609;2369
VIANA DO CASTELO;Viana do Castelo           ;AMONDE                        ;16;1609;2370
VIANA DO CASTELO;Viana do Castelo           ;ANHA                          ;16;1609;2371
VIANA DO CASTELO;Viana do Castelo           ;AREOSA                        ;16;1609;2372
VIANA DO CASTELO;Viana do Castelo           ;CARRECO                       ;16;1609;2373
VIANA DO CASTELO;Viana do Castelo           ;CASTELO DO NEIVA              ;16;1609;2374
VIANA DO CASTELO;Viana do Castelo           ;CHAFE                         ;16;1609;2375
VIANA DO CASTELO;Viana do Castelo           ;DARQUE                        ;16;1609;2376
VIANA DO CASTELO;Viana do Castelo           ;FREIXIEIRO DE SOUTELO         ;16;1609;2377
VIANA DO CASTELO;Viana do Castelo           ;LANHESES                      ;16;1609;2378
VIANA DO CASTELO;Viana do Castelo           ;MONTARIA                      ;16;1609;2379
VIANA DO CASTELO;Viana do Castelo           ;MUJAES                        ;16;1609;2380
VIANA DO CASTELO;Viana do Castelo           ;OUTEIRO                       ;16;1609;2381
VIANA DO CASTELO;Viana do Castelo           ;PERRE                         ;16;1609;2382
VIANA DO CASTELO;Viana do Castelo           ;SANTA MARTA DE PORTUZELO      ;16;1609;2383
VIANA DO CASTELO;Viana do Castelo           ;SAO ROMAO DE NEIVA            ;16;1609;2384
VIANA DO CASTELO;Viana do Castelo           ;UF BARROSELAS E CARVOEIRO     ;16;1609;2385
VIANA DO CASTELO;Viana do Castelo           ;UF CARDIELOS E SERRELEIS      ;16;1609;2386
VIANA DO CASTELO;Viana do Castelo           ;UF GERAZ DO LIMA E DEAO       ;16;1609;2387
VIANA DO CASTELO;Viana do Castelo           ;UF MAZAREFES E VILA FRIA      ;16;1609;2388
VIANA DO CASTELO;Viana do Castelo           ;UF NOGUEIRA MEIXEDO V MURTEDA ;16;1609;2389
VIANA DO CASTELO;Viana do Castelo           ;UF SUBPORTELA DEOCRISTE E SUSA;16;1609;2390
VIANA DO CASTELO;Viana do Castelo           ;UF TORRE E VILA MOU           ;16;1609;2391
VIANA DO CASTELO;Viana do Castelo           ;UF VIANA DO CASTELO E MEADELA ;16;1609;2392
VIANA DO CASTELO;Viana do Castelo           ;VILA DE PUNHE                 ;16;1609;2393
VIANA DO CASTELO;Viana do Castelo           ;VILA FRANCA                   ;16;1609;2394
VIANA DO CASTELO;Vila Nova de Cerveira      ;CORNES                        ;16;1610;2395
VIANA DO CASTELO;Vila Nova de Cerveira      ;COVAS                         ;16;1610;2396
VIANA DO CASTELO;Vila Nova de Cerveira      ;GONDAREM                      ;16;1610;2397
VIANA DO CASTELO;Vila Nova de Cerveira      ;LOIVO                         ;16;1610;2398
VIANA DO CASTELO;Vila Nova de Cerveira      ;MENTRESTIDO                   ;16;1610;2399
VIANA DO CASTELO;Vila Nova de Cerveira      ;SAPARDOS                      ;16;1610;2400
VIANA DO CASTELO;Vila Nova de Cerveira      ;SOPO                          ;16;1610;2401
VIANA DO CASTELO;Vila Nova de Cerveira      ;UF CAMPOS E VILA MEA          ;16;1610;2402
VIANA DO CASTELO;Vila Nova de Cerveira      ;UF CANDEMIL E GONDAR          ;16;1610;2403
VIANA DO CASTELO;Vila Nova de Cerveira      ;UF REBOREDA E NOGUEIRA        ;16;1610;2404
VIANA DO CASTELO;Vila Nova de Cerveira      ;UF VILA NOVA CERVEIRA LOVELHE ;16;1610;2405
VILA REAL       ;Alijó                      ;ALIJO                         ;17;1701;2406
VILA REAL       ;Alijó                      ;FAVAIOS                       ;17;1701;2407
VILA REAL       ;Alijó                      ;PEGARINHOS                    ;17;1701;2408
VILA REAL       ;Alijó                      ;PINHAO                        ;17;1701;2409
VILA REAL       ;Alijó                      ;SANFINS DO DOURO              ;17;1701;2410
VILA REAL       ;Alijó                      ;SANTA EUGENIA                 ;17;1701;2411
VILA REAL       ;Alijó                      ;SAO MAMEDE DE RIBATUA         ;17;1701;2412
VILA REAL       ;Alijó                      ;UF CARLAO E AMIEIRO           ;17;1701;2413
VILA REAL       ;Alijó                      ;UF CASTEDO E COTAS            ;17;1701;2414
VILA REAL       ;Alijó                      ;UF POPULO E RIBALONGA         ;17;1701;2415
VILA REAL       ;Alijó                      ;UF V MENDIZ C LOIVOS VIL COTAS;17;1701;2416
VILA REAL       ;Alijó                      ;VILA CHA                      ;17;1701;2417
VILA REAL       ;Alijó                      ;VILA VERDE                    ;17;1701;2418
VILA REAL       ;Alijó                      ;VILAR DE MACADA               ;17;1701;2419
VILA REAL       ;Boticas                    ;ALTURAS DO BARROSO E CERDEDO  ;17;1702;2420
VILA REAL       ;Boticas                    ;ARDAOS E BOBADELA             ;17;1702;2421
VILA REAL       ;Boticas                    ;BECA                          ;17;1702;2422
VILA REAL       ;Boticas                    ;BOTICAS E GRANJA              ;17;1702;2423
VILA REAL       ;Boticas                    ;CODESSOSO CURROS FIAES TAMEGA ;17;1702;2424
VILA REAL       ;Boticas                    ;COVAS DO BARROSO              ;17;1702;2425
VILA REAL       ;Boticas                    ;DORNELAS                      ;17;1702;2426
VILA REAL       ;Boticas                    ;PINHO                         ;17;1702;2427
VILA REAL       ;Boticas                    ;SAPIAOS                       ;17;1702;2428
VILA REAL       ;Boticas                    ;VILAR E VIVEIRO               ;17;1702;2429
VILA REAL       ;Chaves                     ;AGUAS FRIAS                   ;17;1703;2430
VILA REAL       ;Chaves                     ;ANELHE                        ;17;1703;2431
VILA REAL       ;Chaves                     ;BUSTELO                       ;17;1703;2432
VILA REAL       ;Chaves                     ;CIMO DE VILA DA CASTANHEIRA   ;17;1703;2433
VILA REAL       ;Chaves                     ;CURALHA                       ;17;1703;2434
VILA REAL       ;Chaves                     ;ERVEDEDO                      ;17;1703;2435
VILA REAL       ;Chaves                     ;FAIOES                        ;17;1703;2436
VILA REAL       ;Chaves                     ;LAMA DE ARCOS                 ;17;1703;2437
VILA REAL       ;Chaves                     ;MAIROS                        ;17;1703;2438
VILA REAL       ;Chaves                     ;MOREIRAS                      ;17;1703;2439
VILA REAL       ;Chaves                     ;NOGUEIRA DA MONTANHA          ;17;1703;2440
VILA REAL       ;Chaves                     ;OURA                          ;17;1703;2441
VILA REAL       ;Chaves                     ;OUTEIRO SECO                  ;17;1703;2442
VILA REAL       ;Chaves                     ;PARADELA                      ;17;1703;2443
VILA REAL       ;Chaves                     ;PLANALTO DE MONFORTE          ;17;1703;2444
VILA REAL       ;Chaves                     ;REDONDELO                     ;17;1703;2445
VILA REAL       ;Chaves                     ;SANFINS                       ;17;1703;2446
VILA REAL       ;Chaves                     ;SANTA LEOCADIA                ;17;1703;2447
VILA REAL       ;Chaves                     ;SANTA MARIA MAIOR             ;17;1703;2448
VILA REAL       ;Chaves                     ;SANTO ANTONIO DE MONFORTE     ;17;1703;2449
VILA REAL       ;Chaves                     ;SANTO ESTEVAO                 ;17;1703;2450
VILA REAL       ;Chaves                     ;SAO PEDRO DE AGOSTEM          ;17;1703;2451
VILA REAL       ;Chaves                     ;SAO VICENTE                   ;17;1703;2452
VILA REAL       ;Chaves                     ;TRONCO                        ;17;1703;2453
VILA REAL       ;Chaves                     ;UF CALVAO E SOUTELINHO DA RAIA;17;1703;2454
VILA REAL       ;Chaves                     ;UF EIRAS S JUL MONTENEGRO CELA;17;1703;2455
VILA REAL       ;Chaves                     ;UF LOIVOS E POVOA DE AGRACOES ;17;1703;2456
VILA REAL       ;Chaves                     ;UF MADALENA E SAMAIOES        ;17;1703;2457
VILA REAL       ;Chaves                     ;UF S CRUZ/TRINDADE E SANJURGE ;17;1703;2458
VILA REAL       ;Chaves                     ;UF SOUTELO E SEARA VELHA      ;17;1703;2459
VILA REAL       ;Chaves                     ;UF TRAVANCAS E RORIZ          ;17;1703;2460
VILA REAL       ;Chaves                     ;UF VIDAGO                     ;17;1703;2461
VILA REAL       ;Chaves                     ;VALE DE ANTA                  ;17;1703;2462
VILA REAL       ;Chaves                     ;VILA VERDE DA RAIA            ;17;1703;2463
VILA REAL       ;Chaves                     ;VILAR DE NANTES               ;17;1703;2464
VILA REAL       ;Chaves                     ;VILARELHO DA RAIA             ;17;1703;2465
VILA REAL       ;Chaves                     ;VILAS BOAS                    ;17;1703;2466
VILA REAL       ;Chaves                     ;VILELA DO TAMEGA              ;17;1703;2467
VILA REAL       ;Chaves                     ;VILELA SECA                   ;17;1703;2468
VILA REAL       ;Mesão Frio                 ;BARQUEIROS                    ;17;1704;2469
VILA REAL       ;Mesão Frio                 ;CIDADELHE                     ;17;1704;2470
VILA REAL       ;Mesão Frio                 ;MESAO FRIO (SANTO ANDRE)      ;17;1704;2471
VILA REAL       ;Mesão Frio                 ;OLIVEIRA                      ;17;1704;2472
VILA REAL       ;Mesão Frio                 ;VILA MARIM                    ;17;1704;2473
VILA REAL       ;Mondim de Basto            ;ATEI                          ;17;1705;2474
VILA REAL       ;Mondim de Basto            ;BILHO                         ;17;1705;2475
VILA REAL       ;Mondim de Basto            ;SAO CRISTOVAO MONDIM BASTO    ;17;1705;2476
